| 1 | 0.99532 | 0.98248 | 0.96306 | 0.93845 | 0.9098 | 0.8781 | 0.8442 | 0.80879 | 0.77248 | 0.73576 | 0.69903 | 0.66263 | 0.62682 | 0.59183 | 0.55783 | 
| 2 | 0.99985 | 0.99885 | 0.9964 | 0.99207 | 0.98561 | 0.97688 | 0.96586 | 0.95258 | 0.93714 | 0.9197 | 0.90042 | 0.87949 | 0.85711 | 0.8335 | 0.80885 | 
| 3 | 1.0 | 0.99994 | 0.99973 | 0.99922 | 0.99825 | 0.99664 | 0.99425 | 0.99092 | 0.98654 | 0.98101 | 0.97426 | 0.96623 | 0.9569 | 0.94627 | 0.93436 | 
| 4 | 1.0 | 1.0 | 0.99998 | 0.99994 | 0.99983 | 0.99961 | 0.99921 | 0.99859 | 0.99766 | 0.99634 | 0.99456 | 0.99225 | 0.98934 | 0.98575 | 0.98142 | 
| 5 | 1.0 | 1.0 | 1.0 | 1.0 | 0.99999 | 0.99996 | 0.99991 | 0.99982 | 0.99966 | 0.99941 | 0.99903 | 0.9985 | 0.99777 | 0.9968 | 0.99554 | 
| 6 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 0.99999 | 0.99998 | 0.99996 | 0.99992 | 0.99985 | 0.99975 | 0.9996 | 0.99938 | 0.99907 | 
| 7 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 0.99999 | 0.99998 | 0.99996 | 0.99994 | 0.99989 | 0.99983 | 
| 8 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 1.0 | 0.99999 | 0.99998 | 0.99997 | 
